Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47237887	47238023	2
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47238409	47238600	3
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47254365	47254510	4
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47256124	47256223	5
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47256308	47256485	6
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47256821	47256963	7
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47259388	47259552	8
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47259689	47259734	9
DDB2	ENSG00000134574	ENST00000256996	NM_000107	1	chr11	47260351	47260767	10
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89882945	89883054	1
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89882285	89882394	2
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89880928	89881021	3
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89877337	89877479	4
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89877115	89877210	5
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89874702	89874775	6
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89871688	89871800	7
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89869667	89869749	8
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89866013	89866046	9
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89865574	89865640	10
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89862314	89862426	11
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89858879	89858955	12
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89858335	89858476	13
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89857811	89857944	14
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89851262	89851372	15
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89849415	89849510	16
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89849267	89849326	17
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89846277	89846365	18
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89845351	89845411	19
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89845209	89845258	20
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89842150	89842223	21
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89839679	89839792	22
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89838086	89838222	23
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89836972	89837042	24
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89836574	89836667	25
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89836245	89836432	26
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89833549	89833645	27
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89831298	89831474	28
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89828357	89828430	29
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89824985	89825113	30
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89818546	89818630	31
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89816138	89816310	32
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89815067	89815175	33
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89813239	89813298	34
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89812992	89813096	35
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89811367	89811479	36
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89809208	89809346	37
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89807212	89807274	38
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89806402	89806507	39
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89805886	89805961	40
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89805541	89805697	41
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89805290	89805382	42
FANCA	ENSG00000187741	ENST00000389301	NM_000135	-1	chr16	89803957	89805116	43
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37034823	37035154	1
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37038110	37038200	2
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37042446	37042544	3
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37045892	37045965	4
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37048482	37048554	5
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37050305	37050396	6
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37053311	37053353	7
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37053502	37053590	8
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37055923	37056035	9
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37058997	37059090	10
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37061801	37061954	11
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37067128	37067498	12
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37070275	37070423	13
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37081677	37081785	14
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37083759	37083822	15
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37089010	37089174	16
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37090008	37090100	17
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37090395	37090508	18
MLH1	ENSG00000076242	ENST00000231790	NM_001258273	1	chr3	37091977	37092409	19
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17140226	17140453	1
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17136102	17136215	2
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17135108	17135196	3
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17131203	17131475	4
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17129490	17129636	5
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17127236	17127457	6
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17125815	17125975	7
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17124851	17124942	8
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17122333	17122523	9
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17120383	17120496	10
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17119694	17119817	11
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17118499	17118630	12
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17118299	17118404	13
FLCN	ENSG00000154803	ENST00000285071	NM_144997	-1	chr17	17115526	17117170	14
MC1R	ENSG00000258839	ENST00000555147	NM_002386	1	chr16	89984287	89987385	1
SBDS	ENSG00000126524	ENST00000246868	NM_016038	-1	chr7	66460277	66460588	1
SBDS	ENSG00000126524	ENST00000246868	NM_016038	-1	chr7	66459199	66459328	2
SBDS	ENSG00000126524	ENST00000246868	NM_016038	-1	chr7	66458204	66458404	3
SBDS	ENSG00000126524	ENST00000246868	NM_016038	-1	chr7	66456124	66456288	4
SBDS	ENSG00000126524	ENST00000246868	NM_016038	-1	chr7	66452664	66453486	5
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17380443	17380665	1
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17371256	17371383	2
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17359555	17359640	3
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17355095	17355231	4
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17354244	17354360	5
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17350468	17350569	6
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17349103	17349225	7
SDHB	ENSG00000117118	ENST00000375499	NM_003000	-1	chr1	17345217	17345453	8
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89790860	89790962	2
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89801935	89802007	3
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89803944	89804074	4
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89804816	89804972	5
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89805052	89805109	6
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89806650	89806691	7
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89807134	89807257	8
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89807753	89807838	9
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89811630	89811756	10
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89816608	89816700	11
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89817399	89817535	12
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89819942	89820122	13
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89821918	89822005	14
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89824401	89824531	15
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89824996	89825066	16
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89826367	89826481	17
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89828327	89828449	18
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89833444	89833512	19
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89834844	89834945	20
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89835919	89836095	21
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89836173	89836294	22
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89837064	89837228	23
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89843031	89843197	25
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89843531	89843616	26
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89844557	89844673	27
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89847095	89847146	28
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89848346	89848473	29
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89848572	89848640	30
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89848836	89848929	31
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89849238	89849425	32
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89850707	89850760	33
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89850844	89850903	34
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89856135	89856203	35
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89857843	89857938	36
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89858513	89858620	37
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89787198	89787264	1
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89838146	89838325	24
FANCI	ENSG00000140525	ENST00000310775	NM_001113378	1	chr15	89859628	89860360	38
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128211742	128212028	1
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128205646	128205919	2
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128204570	128205211	3
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128202703	128202848	4
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128200662	128200787	5
GATA2	ENSG00000179348	ENST00000341105	NM_032638	-1	chr3	128198270	128200161	6
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23625325	23625412	11
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23652431	23652631	1
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23649391	23649450	2
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23649171	23649273	3
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23646183	23647655	4
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23640961	23641790	5
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23640525	23640596	6
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23637557	23637718	7
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23635330	23635415	8
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23634290	23634451	9
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23632683	23632799	10
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23619185	23619333	12
PALB2	ENSG00000083093	ENST00000261584	NM_024675	-1	chr16	23614491	23614990	13
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95546096	95546275	3
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95546632	95546753	4
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95550951	95551067	5
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95551991	95552068	6
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95555035	95555142	7
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95555663	95555740	8
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95560950	95561191	9
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95562351	95562495	10
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95523625	95523907	1
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95532396	95532552	2
CEP57	ENSG00000166037	ENST00000325542	NM_014679	1	chr11	95564190	95565857	11
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7579700	7579721	3
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7579312	7579590	4
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7578371	7578554	5
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7578177	7578289	6
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7577499	7577608	7
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7577019	7577155	8
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7576853	7576926	9
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7590695	7590856	1
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7579839	7579940	2
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7573927	7574033	10
TP53	ENSG00000141510	ENST00000269305	NM_001126118	-1	chr17	7571720	7573008	11
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95623567	95623759	1
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95599652	95599840	2
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95598852	95599014	3
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95597846	95597976	4
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95596395	95596529	5
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95595809	95595969	6
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95592917	95593085	7
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95590533	95591005	8
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95583959	95584091	9
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95582790	95583032	10
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95582004	95582158	11
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95579429	95579561	12
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95578509	95578584	13
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95577654	95577793	14
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95574661	95574840	15
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95574217	95574430	16
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95573945	95574098	17
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95572378	95572560	18
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95572015	95572120	19
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95571408	95571583	20
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95569683	95570463	21
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95566117	95566272	22
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95562162	95563050	23
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95560225	95560493	24
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95557540	95557702	25
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95557371	95557446	26
DICER1	ENSG00000100697	ENST00000343455	NM_177438	-1	chr14	95552565	95557000	27
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161284047	161284215	1
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161293404	161293460	2
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161298186	161298287	3
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161310384	161310445	4
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161326467	161326630	5
SDHC	ENSG00000143252	ENST00000367975	NM_003001	1	chr1	161332119	161332984	6
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58459189	58459247	2
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58456949	58457009	3
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58453863	58453919	4
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58449077	58449177	5
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58431265	58431361	6
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58392859	58393009	8
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58390164	58390209	10
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58390001	58390082	11
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58388657	58388773	12
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58387243	58387314	13
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58468353	58468485	1
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58390569	58390652	9
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58386382	58386935	14
FANCL	ENSG00000115392	ENST00000402135	NM_001114636	-1	chr2	58425714	58425797	7
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193091147	193091461	1
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193094242	193094347	2
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193099304	193099373	3
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193104521	193104583	4
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193104667	193104719	5
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193107215	193107303	6
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193110980	193111196	7
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193116997	193117095	8
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193119434	193119512	9
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193121510	193121574	10
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193172925	193172982	11
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193181195	193181230	12
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193181520	193181607	13
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193202123	193202284	14
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193205386	193205486	15
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193218860	193219001	16
CDC73	ENSG00000134371	ENST00000367435	NM_024529	1	chr1	193219806	193223031	17
