Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189858764	189858808	17
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189858960	189859058	18
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189859267	189859320	19
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189859450	189859557	20
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189859772	189859825	21
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189860418	189860516	22
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189860851	189860904	23
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189861124	189861222	24
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189861891	189861944	25
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189862062	189862115	26
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189862426	189862479	27
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189862992	189863045	28
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189863400	189863444	29
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189864011	189864109	30
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189864196	189864303	31
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189864568	189864621	32
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189866123	189866176	33
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189866262	189866315	34
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189867024	189867077	35
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189867681	189867788	36
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189868137	189868190	37
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189868460	189868513	38
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189868708	189868869	39
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189868983	189869090	40
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189870076	189870183	41
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189870932	189870985	42
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189871071	189871178	43
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189871663	189871716	44
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189872226	189872333	45
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189872611	189872664	46
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189872761	189872868	47
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189873650	189873947	48
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189874904	189875091	49
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189875374	189875616	50
COL3A1	ENSG00000168542	ENST00000304636	NM_000090	1	chr2	189876354	189877472	51
CAV3	ENSG00000182533	ENST00000343849	NM_033337	1	chr3	8775486	8775676	1
CAV3	ENSG00000182533	ENST00000343849	NM_033337	1	chr3	8787212	8788451	2
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	1020788	1020999	1
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	1004357	1004666	2
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	984244	984254	3
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	960931	961079	4
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	943007	943072	5
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	929570	929737	6
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	921161	921341	7
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	920729	920882	8
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	919883	920066	9
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	918944	919056	10
LMF1	ENSG00000103227	ENST00000262301	NM_022773	-1	chr16	903634	904706	11
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66511535	66511717	2
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66518897	66519067	3
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66519866	66519957	4
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66520157	66520218	5
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66521053	66521099	6
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66521895	66522053	7
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66523981	66524041	8
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66525011	66525132	9
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66526061	66526142	10
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66508568	66508689	1
PRKAR1A	ENSG00000108946	ENST00000589228	NM_002734	1	chr17	66526418	66529572	11
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153607557	153607926	1
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153608050	153608154	2
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153608302	153608379	3
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153608594	153608727	4
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153609113	153609162	5
EMD	ENSG00000102119	ENST00000369842	NM_000117	1	chrX	153609242	153609883	6
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66679155	66679765	1
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66727365	66727575	2
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66729084	66729230	3
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66735618	66735695	4
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66736994	66737045	5
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66774093	66774217	6
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66777328	66777529	7
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66779566	66779630	8
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66781553	66781614	9
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66782056	66782101	10
MAP2K1	ENSG00000169032	ENST00000307102	NM_002755	1	chr15	66782840	66784650	11
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127873043	127873735	1
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127872095	127872177	2
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127866288	127866386	3
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127863565	127863660	4
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127854966	127855061	5
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127800417	127800614	6
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127782174	127782299	7
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127744367	127744492	8
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127730815	127730967	9
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127728828	127729061	10
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127727711	127727848	11
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127714464	127714583	12
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127713445	127713570	13
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127712424	127712546	14
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127710321	127710443	15
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127704875	127705027	16
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127702070	127702123	17
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127700293	127700418	18
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127697416	127697541	19
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127692968	127693087	20
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127686560	127686697	21
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127685647	127685697	22
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127685039	127685164	23
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127681049	127681276	24
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127680077	127680202	25
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127674625	127674753	26
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127673689	127673814	27
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127671680	127671805	28
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127671147	127671269	29
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127670862	127670987	30
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127670411	127670536	31
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127668604	127668726	32
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127666265	127666387	33
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127664388	127664513	34
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127654571	127654693	35
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127653841	127653963	36
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127648326	127648487	37
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127647577	127647645	38
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127646992	127647117	39
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127645675	127645800	40
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127644939	127645091	41
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127642827	127642895	42
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127641515	127641640	43
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127641203	127641328	44
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127640649	127640774	45
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127638665	127638781	46
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127637074	127637202	47
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127636509	127636628	48
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127627221	127627346	49
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127626424	127626576	50
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127625574	127625639	51
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127624819	127624944	52
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127624130	127624249	53
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127623000	127623122	54
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127622410	127622541	55
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127615884	127616009	56
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127614327	127614533	57
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127613572	127613697	58
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127611730	127611852	59
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127610259	127610375	60
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127609532	127609660	61
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127607691	127607810	62
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127599117	127599348	63
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127597428	127597599	64
FBN2	ENSG00000138829	ENST00000262464	NM_001999	-1	chr5	127593601	127595521	65
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28673522	28673606	2
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28672064	28672263	3
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28670991	28671110	4
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28669402	28669557	5
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28667632	28667776	6
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28666539	28666705	7
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28662892	28663026	8
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28662204	28662389	9
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28660062	28660318	10
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28659813	28659955	11
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28654649	28654873	12
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28651571	28651807	13
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28650692	28650816	14
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28648860	28649117	15
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28681866	28682378	1
DSC2	ENSG00000134755	ENST00000280904	NM_024422	-1	chr18	28646007	28648178	16
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	190044234	190044605	1
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189974951	189975175	2
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189968990	189969003	3
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189964833	189964865	4
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189963453	189963485	5
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189962003	189962056	6
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189957036	189957146	7
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189953421	189953498	8
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189951452	189951496	9
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189950445	189950498	10
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189949886	189949939	11
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189948710	189948763	12
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189945716	189945769	13
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189944704	189944757	14
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189943789	189943833	15
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189943242	189943295	16
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189940119	189940163	17
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189936766	189936819	18
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189933512	189933610	19
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189932952	189932996	20
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189932741	189932839	21
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189931455	189931508	22
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189931116	189931223	23
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189929730	189929783	24
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189929283	189929381	25
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189928706	189928759	26
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189927898	189927996	27
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189927736	189927789	28
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189927591	189927644	29
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189926288	189926341	30
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189925456	189925509	31
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189923575	189923619	32
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189923155	189923253	33
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189922046	189922153	34
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189921699	189921752	35
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189918885	189918938	36
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189918621	189918674	37
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189918150	189918203	38
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189917637	189917744	39
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189917475	189917528	40
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189916898	189916951	41
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189916046	189916207	42
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189915295	189915402	43
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189914073	189914180	44
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189912935	189912988	45
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189910526	189910633	46
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189909905	189909958	47
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189907877	189907984	48
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189907446	189907499	49
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189906312	189906419	50
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189903998	189904289	51
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189901342	189901529	52
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189899642	189899881	53
COL5A2	ENSG00000204262	ENST00000374866	NM_000393	-1	chr2	189896622	189898942	54
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153640423	153640551	2
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153641544	153641589	3
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153641819	153641904	4
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153647882	153647962	6
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153648371	153648433	8
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153648551	153648603	9
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153648997	153649074	10
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153648044	153648085	7
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153639892	153640289	1
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153642438	153642527	5
TAZ	ENSG00000102125	ENST00000299328	NM_000116	1	chrX	153649242	153650065	11
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29078006	29078259	1
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29098202	29098237	2
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29099766	29099900	3
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29100766	29100927	4
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29101062	29101206	5
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29102046	29102212	6
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29104411	29104548	7
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29104666	29104851	8
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29110950	29111215	9
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29115233	29115375	10
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29116165	29116392	11
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29118714	29118941	12
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29121156	29121277	13
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29122483	29122815	14
DSG2	ENSG00000046604	ENST00000261590	NM_001943	1	chr18	29125684	29128971	15
TTR	ENSG00000118271	ENST00000237014	NM_000371	1	chr18	29171689	29171934	1
TTR	ENSG00000118271	ENST00000237014	NM_000371	1	chr18	29172859	29172989	2
TTR	ENSG00000118271	ENST00000237014	NM_000371	1	chr18	29175083	29175218	3
TTR	ENSG00000118271	ENST00000237014	NM_000371	1	chr18	29178531	29178974	4
CRYAB	ENSG00000109846	ENST00000526180	NM_001885	-1	chr11	111782248	111782738	1
CRYAB	ENSG00000109846	ENST00000526180	NM_001885	-1	chr11	111781051	111781173	2
CRYAB	ENSG00000109846	ENST00000526180	NM_001885	-1	chr11	111779289	111779691	3
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26091542	26091817	3
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26092913	26093188	4
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26093347	26093460	5
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26091069	26091332	2
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26087547	26087744	1
HFE	ENSG00000010704	ENST00000357618	NM_139006	1	chr6	26094414	26098571	6
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19918553	19918621	2
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19907066	19907122	3
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19906383	19906527	4
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19905666	19905740	5
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19903288	19903366	6
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19902737	19902799	7
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19898900	19898970	8
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19886572	19886591	9
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19885562	19885653	10
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19882930	19883104	11
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19870848	19870984	12
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19868145	19868240	13
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19867702	19867794	14
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19865889	19865960	15
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19865613	19865710	16
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19864563	19864757	17
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19863045	19863330	18
TXNRD2	ENSG00000184470	ENST00000400521	NM_006440	-1	chr22	19929224	19929333	1
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67457591	67457722	3
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67358183	67358698	1
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67457233	67457426	2
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67459117	67459191	4
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67462892	67462942	5
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67473579	67473791	6
SMAD3	ENSG00000166949	ENST00000327367	NM_005902	1	chr15	67477065	67477202	7
